Datetime,open,high,low,close,volume
2025-10-20 00:00:00+05:30,1850.0,1857.2,1828.0,1839.7,590467
2025-10-21 00:00:00+05:30,1852.0,1852.0,1832.5,1841.0,41649
2025-10-23 00:00:00+05:30,1850.0,1864.2,1841.0,1852.7,543795
2025-10-24 00:00:00+05:30,1860.0,1864.0,1831.8,1839.8,517403
2025-10-27 00:00:00+05:30,1880.2,1923.9,1880.2,1903.1,2866910
2025-10-28 00:00:00+05:30,1903.1,1945.6,1894.8,1936.8,2166517
2025-10-29 00:00:00+05:30,1934.0,1975.0,1934.0,1970.4,2398496
2025-10-30 00:00:00+05:30,1970.4,1971.9,1954.1,1968.4,842738
2025-10-31 00:00:00+05:30,1965.0,1978.7,1951.8,1955.7,1167506
2025-11-03 00:00:00+05:30,1950.0,1982.2,1945.0,1969.6,687299
2025-11-04 00:00:00+05:30,1959.1,1997.3,1956.9,1971.5,664256
2025-11-06 00:00:00+05:30,1976.9,1990.8,1964.0,1970.8,1094086
2025-11-07 00:00:00+05:30,1962.1,2004.0,1957.7,1998.9,1241016
2025-11-10 00:00:00+05:30,2000.1,2017.9,1985.2,1989.3,1087154
2025-11-11 00:00:00+05:30,1994.9,2002.2,1982.3,1997.3,901898
2025-11-12 00:00:00+05:30,1997.3,2009.0,1983.8,1996.7,1006737
2025-11-13 00:00:00+05:30,1980.6,2005.0,1975.5,1987.9,671028
2025-11-14 00:00:00+05:30,1982.6,2003.9,1977.8,2000.9,678599
2025-11-17 00:00:00+05:30,2000.9,2012.9,1993.3,1996.0,726715
2025-11-18 00:00:00+05:30,1991.1,2013.5,1988.0,1993.3,855558
2025-11-19 00:00:00+05:30,1990.9,2008.3,1985.0,2004.8,894171
2025-11-20 00:00:00+05:30,2013.9,2032.0,2000.0,2027.1,805778
2025-11-21 00:00:00+05:30,2026.9,2030.5,2016.6,2022.5,506477
2025-11-24 00:00:00+05:30,2027.0,2086.6,2005.0,2014.8,2592739
2025-11-25 00:00:00+05:30,1972.4,2044.0,1972.4,2031.0,748087
2025-11-26 00:00:00+05:30,2031.0,2045.0,2024.0,2029.1,826123
2025-11-27 00:00:00+05:30,2030.0,2036.0,2000.8,2004.5,652128
2025-11-28 00:00:00+05:30,2011.0,2011.1,1961.0,1966.0,1011160
2025-12-01 00:00:00+05:30,1967.0,1977.0,1951.2,1971.6,483716
2025-12-02 00:00:00+05:30,1952.0,1989.9,1952.0,1981.5,942591
2025-12-03 00:00:00+05:30,1982.0,1991.0,1959.9,1972.8,515105
2025-12-04 00:00:00+05:30,1970.2,2009.0,1959.0,2002.9,660360
2025-12-05 00:00:00+05:30,2003.0,2046.3,2000.7,2023.7,749526
2025-12-08 00:00:00+05:30,2005.0,2036.0,2005.0,2020.7,1050200
2025-12-09 00:00:00+05:30,2019.0,2028.2,1990.4,2006.2,887191
2025-12-10 00:00:00+05:30,1996.0,2030.8,1994.6,2014.5,598172
2025-12-11 00:00:00+05:30,2006.1,2017.6,1995.5,2006.9,635250
2025-12-12 00:00:00+05:30,2012.0,2030.4,2002.4,2025.9,557472
2025-12-15 00:00:00+05:30,2030.1,2040.0,2008.0,2034.9,565860
