Datetime,open,high,low,close,volume
2025-10-20 00:00:00+05:30,8745.0,8754.0,8550.0,8585.5,225848
2025-10-21 00:00:00+05:30,8620.0,8670.0,8601.0,8620.5,15929
2025-10-23 00:00:00+05:30,8730.5,8740.0,8520.5,8532.0,209610
2025-10-24 00:00:00+05:30,8570.0,8609.5,8505.0,8565.0,108451
2025-10-27 00:00:00+05:30,8639.0,8714.5,8580.0,8695.5,203519
2025-10-28 00:00:00+05:30,8720.0,8720.0,8521.0,8601.5,148260
2025-10-29 00:00:00+05:30,8621.0,8706.5,8610.0,8659.5,91011
2025-10-30 00:00:00+05:30,8665.0,8695.0,8591.0,8612.5,75010
2025-10-31 00:00:00+05:30,8633.5,8637.0,8500.0,8515.0,111369
2025-11-03 00:00:00+05:30,8459.0,8470.0,8310.0,8407.0,155670
2025-11-04 00:00:00+05:30,8420.0,8425.0,8290.0,8325.0,85461
2025-11-06 00:00:00+05:30,8325.5,8357.5,8199.5,8212.5,76986
2025-11-07 00:00:00+05:30,8210.0,8210.0,8036.0,8076.5,91422
2025-11-10 00:00:00+05:30,8141.5,8254.5,8087.0,8176.5,78362
2025-11-11 00:00:00+05:30,8176.5,8264.0,8168.5,8242.0,74067
2025-11-12 00:00:00+05:30,8300.0,8430.0,8271.5,8394.0,104111
2025-11-13 00:00:00+05:30,8380.5,8410.0,8286.5,8303.5,57121
2025-11-14 00:00:00+05:30,8296.0,8296.0,8159.0,8223.5,71224
2025-11-17 00:00:00+05:30,8276.5,8349.0,8240.0,8286.5,63753
2025-11-18 00:00:00+05:30,8282.0,8290.0,8157.5,8177.5,63320
2025-11-19 00:00:00+05:30,8189.0,8372.0,8165.0,8333.0,144973
2025-11-20 00:00:00+05:30,8400.0,8514.5,8345.0,8372.5,133670
2025-11-21 00:00:00+05:30,8330.5,8371.5,8150.0,8169.5,84765
2025-11-24 00:00:00+05:30,8175.0,8275.0,8113.0,8146.5,272790
2025-11-25 00:00:00+05:30,8200.0,8222.0,8060.0,8084.0,79913
2025-11-26 00:00:00+05:30,8120.0,8220.0,8076.0,8177.5,167920
2025-11-27 00:00:00+05:30,8199.0,8276.0,8115.0,8150.5,197830
2025-11-28 00:00:00+05:30,8122.5,8265.0,8087.5,8107.0,91091
2025-12-01 00:00:00+05:30,8149.5,8190.0,8110.0,8149.5,82563
2025-12-02 00:00:00+05:30,8149.5,8196.5,8065.0,8099.0,93379
2025-12-03 00:00:00+05:30,8124.0,8190.0,8042.5,8075.5,120259
2025-12-04 00:00:00+05:30,8091.0,8225.0,8058.5,8191.5,76182
