Datetime,open,high,low,close,volume
2025-10-20 09:15:00+05:30,1440.0,1451.3,1439.0,1443.1,170697
2025-10-20 09:30:00+05:30,1443.7,1455.0,1442.9,1451.4,115210
2025-10-20 09:45:00+05:30,1451.5,1453.6,1445.0,1449.8,48600
2025-10-20 10:00:00+05:30,1449.6,1453.4,1448.6,1451.7,38265
2025-10-20 10:15:00+05:30,1451.8,1453.3,1445.2,1445.9,45251
2025-10-20 10:30:00+05:30,1445.9,1447.1,1443.5,1446.4,34677
2025-10-20 10:45:00+05:30,1446.6,1447.4,1443.7,1445.9,29616
2025-10-20 11:00:00+05:30,1445.2,1449.7,1444.4,1448.5,25933
2025-10-20 11:15:00+05:30,1448.9,1450.4,1445.1,1450.1,48552
2025-10-20 11:30:00+05:30,1450.8,1453.1,1448.9,1452.9,44593
2025-10-20 11:45:00+05:30,1452.5,1452.6,1447.1,1448.3,73619
2025-10-20 12:00:00+05:30,1448.3,1449.6,1444.2,1444.7,53697
2025-10-20 12:15:00+05:30,1444.7,1445.9,1443.3,1444.5,53233
2025-10-20 12:30:00+05:30,1444.5,1447.9,1443.4,1446.4,54780
2025-10-20 12:45:00+05:30,1446.4,1447.3,1445.7,1446.0,43238
2025-10-20 13:00:00+05:30,1445.9,1447.8,1445.1,1446.9,55994
2025-10-20 13:15:00+05:30,1446.9,1447.2,1445.0,1445.6,40791
2025-10-20 13:30:00+05:30,1446.1,1448.3,1445.0,1447.1,54149
2025-10-20 13:45:00+05:30,1447.5,1447.6,1445.1,1445.8,62728
2025-10-20 14:00:00+05:30,1446.1,1446.2,1443.8,1443.9,81749
2025-10-20 14:15:00+05:30,1444.5,1445.8,1442.2,1442.7,99683
2025-10-20 14:30:00+05:30,1442.7,1445.4,1441.8,1445.0,96178
2025-10-20 14:45:00+05:30,1445.0,1445.1,1442.8,1443.4,82370
2025-10-20 15:00:00+05:30,1443.6,1446.2,1441.3,1445.6,157441
2025-10-20 15:15:00+05:30,1445.5,1446.4,1444.9,1446.0,179692
2025-10-21 13:45:00+05:30,1450.0,1457.3,1449.4,1450.4,44643
2025-10-21 14:00:00+05:30,1449.3,1452.2,1448.5,1450.6,17686
2025-10-21 14:15:00+05:30,1451.4,1452.3,1448.1,1451.0,25329
2025-10-21 14:30:00+05:30,1450.2,1451.0,1442.0,1446.9,24754
2025-10-23 09:15:00+05:30,1465.0,1477.0,1463.1,1476.2,384216
2025-10-23 09:30:00+05:30,1476.1,1484.0,1474.7,1483.0,231867
2025-10-23 09:45:00+05:30,1483.1,1484.0,1477.5,1482.0,128146
2025-10-23 10:00:00+05:30,1482.0,1487.5,1479.7,1484.3,152766
2025-10-23 10:15:00+05:30,1484.3,1485.0,1478.4,1483.2,365120
2025-10-23 10:30:00+05:30,1483.1,1486.0,1483.0,1485.0,133744
2025-10-23 10:45:00+05:30,1485.0,1485.0,1480.0,1480.5,123034
2025-10-23 11:00:00+05:30,1480.4,1484.3,1479.8,1482.3,72421
2025-10-23 11:15:00+05:30,1482.5,1482.5,1475.1,1477.8,81090
2025-10-23 11:30:00+05:30,1477.8,1478.2,1476.2,1476.8,64811
2025-10-23 11:45:00+05:30,1476.6,1478.1,1476.3,1477.5,57507
2025-10-23 12:00:00+05:30,1477.5,1477.8,1475.9,1476.0,60139
2025-10-23 12:15:00+05:30,1476.1,1478.6,1476.0,1478.0,74738
2025-10-23 12:30:00+05:30,1478.1,1480.0,1477.1,1479.0,67027
2025-10-23 12:45:00+05:30,1479.1,1480.1,1478.0,1479.8,120401
2025-10-23 13:00:00+05:30,1479.8,1482.0,1479.4,1480.3,49150
2025-10-23 13:15:00+05:30,1479.7,1480.4,1475.0,1475.6,58397
2025-10-23 13:30:00+05:30,1475.6,1475.6,1472.6,1474.2,59735
2025-10-23 13:45:00+05:30,1474.2,1474.3,1469.1,1469.1,62644
2025-10-23 14:00:00+05:30,1469.1,1471.6,1467.1,1469.0,69592
2025-10-23 14:15:00+05:30,1468.4,1468.8,1466.6,1467.4,92112
2025-10-23 14:30:00+05:30,1467.4,1473.1,1465.1,1472.3,108550
2025-10-23 14:45:00+05:30,1472.3,1474.0,1468.0,1468.2,120485
2025-10-23 15:00:00+05:30,1468.4,1468.4,1462.0,1462.0,211567
2025-10-23 15:15:00+05:30,1462.0,1466.0,1460.9,1465.3,265137
2025-10-24 09:15:00+05:30,1465.4,1468.0,1452.1,1459.0,95026
