Datetime,open,high,low,close,volume
2025-10-20 09:15:00+05:30,1207.9,1227.4,1207.0,1217.2,1115010
2025-10-20 09:30:00+05:30,1217.3,1218.7,1211.4,1212.8,229338
2025-10-20 09:45:00+05:30,1212.6,1215.4,1211.0,1213.9,127811
2025-10-20 10:00:00+05:30,1213.9,1217.0,1212.5,1216.4,142575
2025-10-20 10:15:00+05:30,1216.4,1219.7,1215.4,1217.8,171435
2025-10-20 10:30:00+05:30,1217.8,1225.0,1217.1,1225.0,322509
2025-10-20 10:45:00+05:30,1224.7,1231.7,1224.7,1230.5,632846
2025-10-20 11:00:00+05:30,1230.5,1230.9,1228.8,1229.5,187225
2025-10-20 11:15:00+05:30,1229.5,1229.9,1226.6,1228.5,220943
2025-10-20 11:30:00+05:30,1228.2,1229.5,1224.6,1225.0,268590
2025-10-20 11:45:00+05:30,1224.9,1226.5,1223.7,1225.6,123343
2025-10-20 12:00:00+05:30,1225.6,1226.8,1224.4,1225.7,114046
2025-10-20 12:15:00+05:30,1225.7,1227.9,1225.0,1227.1,336787
2025-10-20 12:30:00+05:30,1227.2,1229.4,1225.8,1229.3,193797
2025-10-20 12:45:00+05:30,1229.2,1231.0,1228.8,1230.9,165532
2025-10-20 13:00:00+05:30,1230.9,1231.2,1229.0,1229.3,267120
2025-10-20 13:15:00+05:30,1229.3,1230.0,1227.8,1229.6,188063
2025-10-20 13:30:00+05:30,1229.8,1230.2,1228.5,1229.4,149761
2025-10-20 13:45:00+05:30,1229.4,1229.4,1226.6,1227.9,179840
2025-10-20 14:00:00+05:30,1227.9,1230.5,1227.6,1230.5,247920
2025-10-20 14:15:00+05:30,1230.5,1231.0,1224.5,1225.5,304717
2025-10-20 14:30:00+05:30,1225.5,1227.9,1225.3,1226.8,241167
2025-10-20 14:45:00+05:30,1227.0,1228.7,1225.6,1226.3,343817
2025-10-20 15:00:00+05:30,1226.3,1228.0,1225.5,1226.1,607124
2025-10-20 15:15:00+05:30,1226.7,1228.0,1223.6,1225.0,505226
2025-10-21 13:45:00+05:30,1225.8,1236.1,1222.0,1235.3,758509
2025-10-21 14:00:00+05:30,1235.4,1236.7,1233.7,1234.2,502890
2025-10-21 14:15:00+05:30,1234.4,1238.5,1233.4,1237.3,428127
2025-10-21 14:30:00+05:30,1237.9,1238.8,1231.7,1233.0,241359
2025-10-23 09:15:00+05:30,1246.0,1260.0,1241.3,1258.2,1388770
2025-10-23 09:30:00+05:30,1258.5,1263.4,1254.5,1262.6,907952
2025-10-23 09:45:00+05:30,1262.9,1267.0,1261.5,1265.3,738092
2025-10-23 10:00:00+05:30,1265.3,1271.9,1264.7,1270.2,695043
2025-10-23 10:15:00+05:30,1270.1,1272.5,1270.0,1271.0,448661
2025-10-23 10:30:00+05:30,1271.0,1271.4,1266.4,1268.0,410512
2025-10-23 10:45:00+05:30,1268.0,1268.1,1266.1,1268.0,225968
2025-10-23 11:00:00+05:30,1268.0,1274.0,1267.9,1273.4,581513
2025-10-23 11:15:00+05:30,1273.3,1276.1,1272.2,1274.8,1260835
2025-10-23 11:30:00+05:30,1274.5,1275.3,1269.0,1270.3,696113
2025-10-23 11:45:00+05:30,1270.3,1271.4,1270.0,1270.6,252676
2025-10-23 12:00:00+05:30,1270.6,1273.2,1270.0,1270.0,271222
2025-10-23 12:15:00+05:30,1270.0,1272.0,1268.0,1268.2,415004
2025-10-23 12:30:00+05:30,1268.8,1269.4,1267.5,1268.3,408314
2025-10-23 12:45:00+05:30,1268.4,1268.4,1263.1,1263.2,509053
2025-10-23 13:00:00+05:30,1263.2,1263.5,1258.7,1261.9,449475
2025-10-23 13:15:00+05:30,1261.7,1265.0,1261.4,1263.5,311324
2025-10-23 13:30:00+05:30,1263.5,1264.2,1260.7,1262.1,277983
2025-10-23 13:45:00+05:30,1262.1,1263.2,1259.1,1259.3,256104
2025-10-23 14:00:00+05:30,1259.3,1260.9,1258.0,1259.3,304996
2025-10-23 14:15:00+05:30,1259.5,1260.5,1257.1,1258.4,407294
2025-10-23 14:30:00+05:30,1258.2,1261.8,1258.1,1261.5,470931
2025-10-23 14:45:00+05:30,1261.5,1264.6,1261.4,1263.2,543222
2025-10-23 15:00:00+05:30,1263.2,1263.2,1257.4,1258.3,1107821
2025-10-23 15:15:00+05:30,1258.3,1260.0,1253.1,1253.6,925019
2025-10-24 09:15:00+05:30,1254.2,1254.8,1247.0,1251.3,362377
2025-10-24 09:30:00+05:30,1251.4,1256.0,1249.3,1255.0,155918
2025-10-24 09:45:00+05:30,1255.0,1255.3,1250.1,1252.1,112053
2025-10-24 10:00:00+05:30,1251.5,1252.2,1248.3,1250.0,100494
