Datetime,open,high,low,close,volume
2025-10-20 09:15:00+05:30,2293.3,2300.6,2283.1,2286.1,21812
2025-10-20 09:30:00+05:30,2286.1,2287.5,2277.7,2284.2,19076
2025-10-20 09:45:00+05:30,2284.2,2284.6,2279.3,2282.8,4673
2025-10-20 10:00:00+05:30,2282.8,2283.1,2273.5,2275.2,19773
2025-10-20 10:15:00+05:30,2275.2,2275.3,2267.8,2267.8,10607
2025-10-20 10:30:00+05:30,2268.0,2272.1,2265.0,2270.8,11931
2025-10-20 10:45:00+05:30,2270.8,2280.8,2270.0,2277.0,15614
2025-10-20 11:00:00+05:30,2277.0,2281.1,2275.9,2280.5,3984
2025-10-20 11:15:00+05:30,2281.4,2283.7,2277.3,2279.4,7067
2025-10-20 11:30:00+05:30,2279.4,2283.9,2279.0,2280.0,4689
2025-10-20 11:45:00+05:30,2280.8,2289.7,2277.0,2288.1,15874
2025-10-20 12:00:00+05:30,2288.8,2292.8,2283.6,2285.4,32344
2025-10-20 12:15:00+05:30,2285.4,2289.6,2284.5,2286.2,14213
2025-10-20 12:30:00+05:30,2286.5,2289.0,2280.0,2287.9,31286
2025-10-20 12:45:00+05:30,2287.9,2288.5,2279.2,2280.7,28127
2025-10-20 13:00:00+05:30,2280.7,2284.8,2279.0,2280.9,7643
2025-10-20 13:15:00+05:30,2280.9,2280.9,2272.6,2272.6,8310
2025-10-20 13:30:00+05:30,2273.0,2274.4,2263.0,2265.2,9721
2025-10-20 13:45:00+05:30,2265.3,2267.7,2263.5,2264.1,6649
2025-10-20 14:00:00+05:30,2264.1,2268.2,2262.1,2263.0,10746
2025-10-20 14:15:00+05:30,2263.0,2263.0,2252.6,2253.2,39837
2025-10-20 14:30:00+05:30,2254.0,2255.9,2243.7,2245.6,28044
2025-10-20 14:45:00+05:30,2245.6,2248.8,2243.3,2246.5,13014
2025-10-20 15:00:00+05:30,2246.6,2246.6,2240.0,2243.1,32551
2025-10-20 15:15:00+05:30,2242.8,2250.1,2242.8,2249.2,38087
2025-10-21 13:45:00+05:30,2258.0,2258.0,2246.8,2253.9,19470
2025-10-21 14:00:00+05:30,2254.2,2258.0,2249.9,2255.9,17055
2025-10-21 14:15:00+05:30,2255.9,2267.9,2255.9,2262.4,22986
2025-10-21 14:30:00+05:30,2262.4,2263.7,2252.0,2259.0,15640
2025-10-23 09:15:00+05:30,2257.0,2271.0,2245.0,2270.9,45666
2025-10-23 09:30:00+05:30,2271.0,2284.4,2267.3,2271.9,67435
2025-10-23 09:45:00+05:30,2271.9,2274.3,2261.6,2267.1,23416
2025-10-23 10:00:00+05:30,2267.2,2279.2,2267.2,2278.1,29243
2025-10-23 10:15:00+05:30,2278.1,2281.1,2274.1,2275.1,16969
2025-10-23 10:30:00+05:30,2275.1,2293.0,2274.2,2292.0,21046
2025-10-23 10:45:00+05:30,2292.0,2299.0,2278.5,2284.9,23089
2025-10-23 11:00:00+05:30,2284.9,2294.6,2276.0,2285.3,14776
2025-10-23 11:15:00+05:30,2285.3,2286.0,2272.5,2279.0,12933
2025-10-23 11:30:00+05:30,2279.0,2284.9,2273.5,2281.9,12756
2025-10-23 11:45:00+05:30,2281.9,2293.1,2280.8,2292.6,12255
2025-10-23 12:00:00+05:30,2292.6,2297.7,2287.1,2294.0,26232
2025-10-23 12:15:00+05:30,2294.0,2308.2,2291.6,2301.8,46301
2025-10-23 12:30:00+05:30,2301.8,2308.8,2275.2,2284.1,72901
2025-10-23 12:45:00+05:30,2284.1,2298.5,2283.7,2294.7,53818
2025-10-23 13:00:00+05:30,2294.7,2299.9,2293.2,2294.0,24679
2025-10-23 13:15:00+05:30,2294.0,2294.5,2283.0,2285.1,12054
2025-10-23 13:30:00+05:30,2285.1,2297.5,2282.6,2290.6,14204
2025-10-23 13:45:00+05:30,2290.6,2295.4,2284.3,2288.3,3943
2025-10-23 14:00:00+05:30,2288.3,2290.7,2285.1,2288.7,5205
2025-10-23 14:15:00+05:30,2288.7,2291.0,2284.1,2287.8,6500
2025-10-23 14:30:00+05:30,2288.2,2289.1,2285.7,2288.0,4887
2025-10-23 14:45:00+05:30,2288.0,2290.2,2281.8,2283.5,8835
2025-10-23 15:00:00+05:30,2283.2,2310.0,2280.5,2281.6,49302
2025-10-23 15:15:00+05:30,2280.9,2300.0,2280.7,2300.0,38813
2025-10-24 09:15:00+05:30,2245.0,2246.8,2200.0,2213.9,293795
2025-10-24 09:30:00+05:30,2213.8,2223.0,2211.0,2217.0,85891
2025-10-24 09:45:00+05:30,2216.9,2217.4,2209.0,2210.2,77044
2025-10-24 10:00:00+05:30,2210.2,2215.0,2209.0,2209.6,41522
2025-10-24 10:15:00+05:30,2209.6,2209.9,2205.0,2207.9,64648
2025-10-24 10:30:00+05:30,2207.9,2211.2,2206.0,2208.4,38955
2025-10-24 10:45:00+05:30,2208.4,2214.4,2208.0,2211.3,17943
2025-10-24 11:00:00+05:30,2211.3,2213.9,2209.6,2212.0,18270
2025-10-24 11:15:00+05:30,2212.0,2213.5,2210.6,2211.8,11974
2025-10-24 11:30:00+05:30,2211.8,2213.0,2206.6,2212.4,20636
2025-10-24 11:45:00+05:30,2212.3,2217.0,2211.0,2215.1,27444
2025-10-24 12:00:00+05:30,2215.1,2216.6,2212.1,2214.4,17125
2025-10-24 12:15:00+05:30,2214.5,2214.6,2212.2,2213.8,19428
2025-10-24 12:30:00+05:30,2213.8,2214.4,2211.2,2212.4,14963
2025-10-24 12:45:00+05:30,2213.2,2218.9,2212.1,2217.5,32048
2025-10-24 13:00:00+05:30,2217.5,2219.5,2217.0,2217.5,27272
2025-10-24 13:15:00+05:30,2217.5,2218.4,2215.4,2217.9,38953
2025-10-24 13:30:00+05:30,2218.0,2218.8,2213.2,2217.5,65546
2025-10-24 13:45:00+05:30,2217.5,2220.9,2214.0,2220.6,36633
2025-10-24 14:00:00+05:30,2220.6,2232.0,2218.0,2230.4,197264
2025-10-24 14:15:00+05:30,2230.0,2232.9,2229.0,2230.8,106076
2025-10-24 14:30:00+05:30,2231.5,2233.0,2228.1,2230.7,46167
2025-10-24 14:45:00+05:30,2230.3,2233.0,2229.1,2230.0,59219
2025-10-24 15:00:00+05:30,2230.2,2243.4,2230.2,2240.4,195331
2025-10-24 15:15:00+05:30,2240.4,2241.7,2235.0,2240.1,231342
2025-10-27 09:15:00+05:30,2241.0,2243.9,2222.1,2226.2,67723
2025-10-27 09:30:00+05:30,2225.7,2228.5,2221.2,2226.2,23259
2025-10-27 09:45:00+05:30,2225.5,2228.0,2224.0,2226.3,13141
2025-10-27 10:00:00+05:30,2226.3,2227.8,2224.6,2225.8,13252
2025-10-27 10:15:00+05:30,2226.4,2227.0,2221.6,2225.0,22782
2025-10-27 10:30:00+05:30,2225.0,2228.0,2224.0,2225.6,10986
2025-10-27 10:45:00+05:30,2225.6,2234.6,2225.0,2230.7,309867
2025-10-27 11:00:00+05:30,2230.7,2231.8,2218.0,2218.0,129336
2025-10-27 11:15:00+05:30,2218.0,2222.3,2213.5,2214.4,33013
2025-10-27 11:30:00+05:30,2214.4,2219.0,2209.3,2212.0,19674
2025-10-27 11:45:00+05:30,2212.0,2215.2,2209.0,2214.7,32137
2025-10-27 12:00:00+05:30,2213.9,2219.0,2212.2,2215.6,235641
2025-10-27 12:15:00+05:30,2215.6,2218.0,2215.0,2217.4,6663
2025-10-27 12:30:00+05:30,2217.4,2219.0,2216.9,2218.7,8422
2025-10-27 12:45:00+05:30,2218.7,2219.9,2217.1,2218.8,8145
2025-10-27 13:00:00+05:30,2218.9,2222.6,2218.2,2220.0,13975
2025-10-27 13:15:00+05:30,2219.3,2221.4,2215.8,2217.7,8805
2025-10-27 13:30:00+05:30,2217.7,2218.7,2214.3,2217.9,7622
2025-10-27 13:45:00+05:30,2217.9,2217.9,2215.0,2217.5,4329
2025-10-27 14:00:00+05:30,2217.4,2220.7,2215.2,2218.7,8099
2025-10-27 14:15:00+05:30,2218.7,2219.1,2215.1,2216.0,5136
2025-10-27 14:30:00+05:30,2216.0,2217.3,2215.1,2216.7,6565
2025-10-27 14:45:00+05:30,2216.7,2216.7,2214.0,2215.4,18374
2025-10-27 15:00:00+05:30,2215.5,2217.0,2213.0,2215.4,35190
2025-10-27 15:15:00+05:30,2215.4,2220.9,2214.5,2219.0,50131
2025-10-28 09:15:00+05:30,2217.0,2221.8,2215.0,2217.7,26179
2025-10-28 09:30:00+05:30,2217.7,2218.9,2212.0,2212.9,16001
2025-10-28 09:45:00+05:30,2212.9,2213.8,2208.0,2213.6,33018
2025-10-28 10:00:00+05:30,2213.6,2213.9,2206.9,2210.1,20501
2025-10-28 10:15:00+05:30,2210.5,2212.0,2204.6,2207.5,17987
2025-10-28 10:30:00+05:30,2207.5,2212.8,2204.4,2212.7,7232
2025-10-28 10:45:00+05:30,2212.7,2213.7,2208.5,2209.0,17119
2025-10-28 11:00:00+05:30,2209.0,2214.3,2209.0,2210.0,44674
2025-10-28 11:15:00+05:30,2210.0,2214.2,2208.0,2211.0,141299
2025-10-28 11:30:00+05:30,2211.4,2220.9,2210.5,2220.1,64979
2025-10-28 11:45:00+05:30,2220.1,2222.3,2218.0,2218.0,15410
2025-10-28 12:00:00+05:30,2218.0,2220.7,2215.8,2220.0,48037
2025-10-28 12:15:00+05:30,2220.0,2221.8,2220.0,2220.5,6850
2025-10-28 12:30:00+05:30,2220.5,2223.0,2220.0,2221.6,10550
2025-10-28 12:45:00+05:30,2221.6,2228.0,2218.8,2227.0,23532
2025-10-28 13:00:00+05:30,2227.0,2227.3,2221.9,2223.2,2687
2025-10-28 13:15:00+05:30,2223.2,2226.6,2221.6,2225.8,3916
2025-10-28 13:30:00+05:30,2225.8,2228.6,2225.0,2227.0,5993
2025-10-28 13:45:00+05:30,2227.0,2230.5,2226.0,2228.9,9385
2025-10-28 14:00:00+05:30,2228.9,2229.0,2226.2,2227.1,5637
