Datetime,open,high,low,close,volume
2025-10-20 09:15:00+05:30,123.97,125.24,123.6,124.74,2040660
2025-10-20 10:15:00+05:30,124.74,125.38,124.33,124.94,1137848
2025-10-20 11:15:00+05:30,124.97,125.44,124.8,125.3,709256
2025-10-20 12:15:00+05:30,125.3,125.5,125.21,125.42,732157
2025-10-20 13:15:00+05:30,125.42,125.57,125.21,125.34,714906
2025-10-20 14:15:00+05:30,125.34,125.45,124.86,125.0,698632
2025-10-20 15:15:00+05:30,125.05,125.25,124.99,125.19,661270
2025-10-21 13:45:00+05:30,125.63,126.0,125.0,125.09,2068697
2025-10-23 09:15:00+05:30,125.81,125.97,124.91,125.35,1634625
2025-10-23 10:15:00+05:30,125.4,125.5,125.2,125.3,508619
2025-10-23 11:15:00+05:30,125.26,125.4,125.15,125.2,397047
2025-10-23 12:15:00+05:30,125.2,125.34,125.1,125.14,370764
2025-10-23 13:15:00+05:30,125.14,125.15,124.9,125.05,649689
2025-10-23 14:15:00+05:30,125.05,125.7,124.95,125.0,1003856
2025-10-23 15:15:00+05:30,124.98,125.25,124.93,125.2,361417
2025-10-24 09:15:00+05:30,124.77,124.9,124.1,124.4,2050543
2025-10-24 10:15:00+05:30,124.4,124.46,124.02,124.16,752459
2025-10-24 11:15:00+05:30,124.22,124.25,124.0,124.25,493901
2025-10-24 12:15:00+05:30,124.25,124.25,123.9,123.99,601370
2025-10-24 13:15:00+05:30,123.99,123.99,123.6,123.82,663470
2025-10-24 14:15:00+05:30,123.82,123.94,123.55,123.78,807008
2025-10-24 15:15:00+05:30,123.8,123.85,123.62,123.85,608650
2025-10-27 09:15:00+05:30,123.88,124.65,123.87,124.0,1548293
2025-10-27 10:15:00+05:30,123.96,124.0,123.7,123.75,699373
2025-10-27 11:15:00+05:30,123.75,124.0,123.71,123.97,491509
2025-10-27 12:15:00+05:30,123.97,124.05,123.31,123.45,706282
2025-10-27 13:15:00+05:30,123.48,123.55,123.31,123.41,496427
2025-10-27 14:15:00+05:30,123.46,123.57,123.41,123.41,740166
2025-10-27 15:15:00+05:30,123.43,123.6,123.34,123.6,633515
2025-10-28 09:15:00+05:30,123.8,124.05,123.1,123.3,1377557
2025-10-28 10:15:00+05:30,123.3,123.49,122.93,123.08,919868
2025-10-28 11:15:00+05:30,123.08,123.53,122.94,123.13,633178
2025-10-28 12:15:00+05:30,123.13,123.35,123.06,123.23,435131
2025-10-28 13:15:00+05:30,123.23,123.25,122.92,122.96,608945
2025-10-28 14:15:00+05:30,122.96,123.0,122.6,122.82,998814
2025-10-28 15:15:00+05:30,122.88,122.9,122.64,122.85,586602
2025-10-29 09:15:00+05:30,123.13,123.35,122.64,123.16,1388673
2025-10-29 10:15:00+05:30,123.19,125.0,123.19,124.25,2284916
2025-10-29 11:15:00+05:30,124.25,125.1,124.13,124.85,1632413
2025-10-29 12:15:00+05:30,124.94,125.1,124.63,124.75,651659
2025-10-29 13:15:00+05:30,124.75,124.85,124.54,124.74,468955
2025-10-29 14:15:00+05:30,124.69,125.3,124.6,125.01,1421975
2025-10-29 15:15:00+05:30,125.0,125.4,124.96,125.3,1236981
2025-10-30 09:15:00+05:30,125.19,126.25,124.07,124.36,2491213
2025-10-30 10:15:00+05:30,124.32,124.46,124.12,124.31,560045
2025-10-30 11:15:00+05:30,124.31,124.46,124.11,124.12,458769
2025-10-30 12:15:00+05:30,124.12,124.2,123.7,123.95,709977
2025-10-30 13:15:00+05:30,123.91,123.99,123.56,123.7,566712
2025-10-30 14:15:00+05:30,123.7,123.95,123.66,123.88,540500
2025-10-30 15:15:00+05:30,123.91,124.15,123.87,124.0,565881
2025-10-31 09:15:00+05:30,124.0,124.5,123.77,124.1,1130628
2025-10-31 10:15:00+05:30,124.1,124.19,123.7,123.88,814117
2025-10-31 11:15:00+05:30,123.83,124.39,123.78,124.11,568945
2025-10-31 12:15:00+05:30,124.11,124.18,123.75,123.94,355784
2025-10-31 13:15:00+05:30,123.94,123.94,123.5,123.75,506759
2025-10-31 14:15:00+05:30,123.8,123.89,123.1,123.16,880980
2025-10-31 15:15:00+05:30,123.12,123.36,123.12,123.27,472892
2025-11-03 09:15:00+05:30,123.25,123.67,122.95,123.25,1326581
2025-11-03 10:15:00+05:30,123.29,123.34,122.9,123.14,896486
2025-11-03 11:15:00+05:30,123.14,123.14,122.71,122.81,670028
2025-11-03 12:15:00+05:30,122.85,123.1,122.8,123.05,397038
2025-11-03 13:15:00+05:30,123.05,123.12,122.9,123.12,368434
2025-11-03 14:15:00+05:30,123.1,123.59,122.96,123.17,982645
2025-11-03 15:15:00+05:30,123.12,123.29,123.06,123.2,424605
2025-11-04 09:15:00+05:30,123.28,123.5,122.81,122.85,1043870
2025-11-04 10:15:00+05:30,122.91,122.91,122.5,122.62,679917
2025-11-04 11:15:00+05:30,122.66,122.67,122.16,122.32,691328
2025-11-04 12:15:00+05:30,122.32,122.4,122.12,122.36,566748
2025-11-04 13:15:00+05:30,122.36,122.6,122.04,122.12,465356
