Datetime,open,high,low,close,volume
2025-06-30 09:15:00+05:30,117.55,119.7,117.35,118.8,4923677
2025-06-30 10:15:00+05:30,118.84,119.5,118.7,118.95,2559896
2025-06-30 11:15:00+05:30,118.95,119.15,118.52,118.63,1237763
2025-06-30 12:15:00+05:30,118.64,118.79,118.31,118.54,530394
2025-06-30 13:15:00+05:30,118.53,118.73,118.11,118.28,2096458
2025-06-30 14:15:00+05:30,118.28,118.96,118.17,118.53,1652911
2025-06-30 15:15:00+05:30,118.49,118.74,118.4,118.6,1076744
2025-07-01 09:15:00+05:30,119.12,119.2,117.7,117.72,1704932
2025-07-01 10:15:00+05:30,117.73,118.18,117.57,118.06,665080
2025-07-01 11:15:00+05:30,118.05,118.33,117.91,118.11,1139659
2025-07-01 12:15:00+05:30,118.1,119.98,117.99,119.51,5523130
2025-07-01 13:15:00+05:30,119.55,121.24,119.12,121.2,4735318
2025-07-01 14:15:00+05:30,121.19,121.5,120.86,120.92,3432980
2025-07-01 15:15:00+05:30,120.93,121.23,120.9,120.92,1418505
2025-07-02 09:15:00+05:30,121.09,121.63,120.19,120.52,2893601
2025-07-02 10:15:00+05:30,120.52,120.8,120.15,120.46,860832
2025-07-02 11:15:00+05:30,120.46,121.2,120.31,120.77,651322
2025-07-02 12:15:00+05:30,120.77,121.0,119.7,119.7,948052
2025-07-02 13:15:00+05:30,119.7,119.75,118.75,119.35,1450204
2025-07-02 14:15:00+05:30,119.38,119.54,118.9,119.28,2017954
2025-07-02 15:15:00+05:30,119.29,119.36,119.05,119.3,981755
2025-07-03 09:15:00+05:30,119.8,119.8,118.3,118.45,1738390
2025-07-03 10:15:00+05:30,118.45,118.68,118.3,118.32,829004
2025-07-03 11:15:00+05:30,118.32,118.51,117.8,118.45,888672
2025-07-03 12:15:00+05:30,118.45,118.55,118.0,118.06,628134
2025-07-03 13:15:00+05:30,118.05,118.5,117.84,118.34,655120
2025-07-03 14:15:00+05:30,118.34,118.6,117.9,118.5,1104973
2025-07-03 15:15:00+05:30,118.43,118.57,118.2,118.4,702551
2025-07-04 09:15:00+05:30,118.8,119.35,118.05,118.44,1654477
2025-07-04 10:15:00+05:30,118.47,118.59,117.97,118.25,1279482
2025-07-04 11:15:00+05:30,118.2,118.25,116.93,117.23,1171057
2025-07-04 12:15:00+05:30,117.23,117.5,117.2,117.49,601371
2025-07-04 13:15:00+05:30,117.52,117.75,117.25,117.56,533703
