Datetime,open,high,low,close,volume
2025-10-20 00:00:00+05:30,1207.9,1231.7,1207.0,1226.0,7418616
2025-10-21 00:00:00+05:30,1225.8,1238.8,1222.0,1237.3,1940248
2025-10-23 00:00:00+05:30,1246.0,1276.1,1241.3,1258.8,14611221
2025-10-24 00:00:00+05:30,1254.2,1256.0,1240.1,1241.9,4882046
2025-10-27 00:00:00+05:30,1243.4,1258.5,1242.6,1254.1,6185072
2025-10-28 00:00:00+05:30,1249.0,1258.9,1236.6,1246.3,8146777
2025-10-29 00:00:00+05:30,1246.9,1251.0,1239.2,1248.8,4578825
2025-10-30 00:00:00+05:30,1243.0,1248.0,1235.0,1238.6,4017532
2025-10-31 00:00:00+05:30,1243.0,1245.4,1231.0,1232.8,4106607
2025-11-03 00:00:00+05:30,1226.0,1241.0,1222.3,1233.7,6118907
2025-11-04 00:00:00+05:30,1230.1,1235.9,1222.8,1226.6,3299345
2025-11-06 00:00:00+05:30,1225.0,1239.6,1225.0,1228.5,3733721
2025-11-07 00:00:00+05:30,1227.0,1228.8,1217.0,1222.8,3461466
2025-11-10 00:00:00+05:30,1222.0,1232.8,1215.5,1217.0,4140568
2025-11-11 00:00:00+05:30,1218.1,1225.0,1209.4,1222.5,5615453
2025-11-12 00:00:00+05:30,1227.9,1232.7,1216.5,1221.6,6782513
2025-11-13 00:00:00+05:30,1219.0,1234.8,1213.2,1225.2,3345231
2025-11-14 00:00:00+05:30,1224.0,1246.0,1222.0,1241.6,5197740
2025-11-17 00:00:00+05:30,1243.9,1261.0,1240.4,1249.6,4088026
2025-11-18 00:00:00+05:30,1250.0,1273.5,1247.6,1265.4,10175969
2025-11-19 00:00:00+05:30,1268.0,1273.0,1257.8,1270.4,4101288
2025-11-20 00:00:00+05:30,1275.0,1287.3,1262.6,1285.2,4617594
2025-11-21 00:00:00+05:30,1284.0,1284.5,1273.0,1275.8,6363593
2025-11-24 00:00:00+05:30,1279.2,1290.9,1266.6,1269.0,10491953
